entry;name;Number
11039;Formula: Enchant Cloak - Minor Agility;8
11040;Morrowgrain;14
11041;Monster - Shield, Kite Metal Gold;1
11042;Monster - Sword, Horde Jagged w/ Bolts;1
11058;Sha'ni's Nose-Ring;13
11078;Relic Coffer Key;13
11079;Gor'tesh's Lopped Off Head;13
11080;Gor'tesh's Lopped Off Head;13
11081;Formula: Enchant Shield - Lesser Protection;8
11082;Greater Astral Essence;8
11083;Soul Dust;8
11084;Large Glimmering Shard;8
11085;Customer of the Month Coffer Key;1
11086;Jang'thraze the Protector;15
11087;Monster - Sword2H, Ragglesnout X'Caliboar;1
11098;Formula: Enchant Cloak - Lesser Shadow Resistance;11
11099;Dark Iron Ore;6
11101;Formula: Enchant Bracer - Lesser Strength;8
11102;Unhatched Sprite Darter Egg;11
11103;Seed Voucher;14
11104;Large Compass;14
11105;Curled Map Parchment;14
11106;Lion-headed Key;14
11107;A Small Pack;14
11108;Faded Photograph;11
11109;Special Chicken Feed;2
11110;Chicken Egg;29
11111;Broken Sprite Darter Egg;1
11112;Research Equipment;13
11113;Crate of Foodstuffs;13
11114;Dinosaur Bone;13
11115;Secret Safe Key;1
11116;A Mangled Journal;13
11118;Archaedic Stone;11
11119;Milly's Harvest;13
11120;Belgrom's Hammer;12
11121;Darkwater Talwar;10
11122;Carrot on a Stick;15
11123;Rainstrider Leggings;12
11124;Helm of Exile;12
11125;Grape Manifest;13
11126;Tablet of Kurniya;13
11127;Scavenged Goods;1
11128;Golden Rod;9
11129;Essence of the Elements;13
11130;Runed Golden Rod;9
11131;Hive Wall Sample;13
11132;Unused Scraping Vial;13
11133;Linken's Training Sword;14
11134;Lesser Mystic Essence;9
11135;Greater Mystic Essence;9
11136;Linken's Tempered Sword;14
11137;Vision Dust;9
11138;Small Glowing Shard;9
11139;Large Glowing Shard;9
11140;Prison Cell Key;13
11141;Bait;13
11142;Broken Samophlange;2
11143;Nugget Slug;2
11144;Truesilver Rod;11
11145;Runed Truesilver Rod;11
11146;Broken and Battered Samophlange;2
11147;Samophlange Manual Cover;2
11148;Samophlange Manual Page;2
11149;Samophlange Manual;2
11150;Formula: Enchant Gloves - Mining;9
11151;Formula: Enchant Gloves - Herbalism;13
11152;Formula: Enchant Gloves - Fishing;8
11162;Linken's Superior Sword;14
11163;Formula: Enchant Bracer - Lesser Deflection;9
11164;Formula: Enchant Weapon - Lesser Beastslayer;9
11165;Formula: Enchant Weapon - Lesser Elemental Slayer;13
11166;Formula: Enchant Gloves - Skinning;10
11167;Formula: Enchant Boots - Lesser Spirit;9
11168;Formula: Enchant Shield - Lesser Block;9
11169;Book of Aquor;14
11170;Deprecated Silver Totem of Aquementas;1
11171;Fel Iron;1
11172;Silvery Claws;14
11173;Irontree Heart;14
11174;Lesser Nether Essence;11
11175;Greater Nether Essence;11
11176;Dream Dust;11
11177;Small Radiant Shard;11
11178;Large Radiant Shard;11
11179;Golden Flame;14
11182;gfdgdf;1
11183;xdds;1
11184;Blue Power Crystal;13
11185;Green Power Crystal;13
11186;Red Power Crystal;13
11187;Stemleaf Bracers;1
11188;Yellow Power Crystal;13
11189;Woodland Robes;1
11190;Viny Gloves;1
11191;Farmer's Boots;1
11192;Outfitter Gloves;1
11193;Blazewind Breastplate;13
11194;Prismscale Hauberk;13
11195;Warforged Chestplate;13
11196;Mindburst Medallion;13
11197;Dark Keeper Key;13
11198;Rune of Escape;1
11199;Engineer's Shield 1;1
11200;Engineer's Shield 2;1
11201;Engineer's Shield 3;1
11202;Formula: Enchant Shield - Stamina;11
11203;Formula: Enchant Gloves - Advanced Mining;11
11204;Formula: Enchant Bracer - Greater Spirit;11
11205;Formula: Enchant Gloves - Advanced Herbalism;13
11206;Formula: Enchant Cloak - Lesser Agility;11
11207;Formula: Enchant Weapon - Fiery Weapon;13
11208;Formula: Enchant Weapon - Demonslaying;12
11222;Head of Krom'zar;1
11223;Formula: Enchant Bracer - Deflection;11
11224;Formula: Enchant Shield - Frost Resistance;11
11225;Formula: Enchant Bracer - Greater Stamina;11
11226;Formula: Enchant Gloves - Riding Skill;11
11227;Piece of Krom'zar's Banner;2
11228;Frenzied Dragonflight Molt;1
11229;Brightscale Girdle;5
11230;Encased Fiery Essence;13
11231;Altered Black Dragonflight Molt;13
11242;Evoroot;14
11243;Videre Elixir;14
11262;Orb of Lorica;10
11263;Nether Force Wand;10
11264;Monster - Mace, Baron Silverlaine;1
11265;Cragwood Maul;10
11266;Fractured Elemental Shard;13
11267;Elemental Shard Sample;13
11268;Head of Argelmach;13
11269;Intact Elemental Core;13
11270;Nixx's Signed Pledge;13
11282;Oglethorpe's Signed Pledge;13
11283;Overspark's Signed Pledge;13
11284;Accurate Slugs;13
11285;Jagged Arrow;13
11286;Thorium Shackles;13
11287;Lesser Magic Wand;6
11288;Greater Magic Wand;6
11289;Lesser Mystic Wand;9
11290;Greater Mystic Wand;9
11291;Star Wood;6
11302;Uther's Strength;13
11303;Fine Shortbow;13
11304;Fine Longbow;13
11305;Dense Shortbow;13
11306;Sturdy Recurve;13
11307;Massive Longbow;14
11308;Sylvan Shortbow;14
11309;The Heart of the Mountain;13
11310;Flameseer Mantle;11
11311;Emberscale Cape;11
11312;Lost Thunderbrew Recipe;13
11313;Ribbly's Head;13
11314;Monster - Claw Insect;1
11315;Bloodpetal Sprout;13
11316;Bloodpetal;13
11317;Monster - Axe, 2H War C01 Blue Limited;1
11318;Atal'ai Haze;13
11319;Unloaded Zapper;13
11320;Bloodpetal Zapper;13
11321;Monster - Sword2H, Horde Massive Red;1
11322;Monster - Sword2H, Horde Broad;1
11323;Monster - Sword2H, Horde Jagged;1
11324;Explorer's Knapsack;11
11325;Dark Iron Ale Mug;13
11342;Monster - Axe, 2H Pendulum of Doom;1
11343;Monster - Staff, Jeweled Red Staff;1
11344;Big Voodoo Test;10
11345;Barbaric Kilt;5
11362;Medium Quiver;1
11363;Medium Shot Pouch;1
11364;Tabard of Stormwind;1
11365;Monster - Staff, Badass Red Staff;1
11366;Helendis Riverhorn's Letter;19
11367;Solomon's Plea to Bolvar;19
11368;Bolvar's Decree;19
11369;Monster - Mace, Thaurissan Hammer;1
11370;Dark Iron Ore;13
11371;Dark Iron Bar;13
11382;Blood of the Mountain;13
11383;Monster - Mace, Green Scepter;1
11384;Broken Basilisk Teeth;3
11385;Basilisk Scale;3
11386;Squishy Basilisk Eye;5
11387;Basilisk Heart;10
11388;Basilisk Venom;12
11389;Shimmering Basilisk Skin;12
11390;Broken Bat Fang;8
11391;Spined Bat Wing;8
11392;Severed Bat Claw;8
11393;Small Bat Skull;9
11394;Bat Heart;9
11395;Bat Ear;13
11402;Sleek Bat Pelt;14
11403;Large Bat Fang;14
11404;Evil Bat Eye;14
11405;Giant Silver Vein;13
11406;Rotting Bear Carcass;1
11407;Torn Bear Pelt;3
11408;Bear Jaw;11
11409;Bear Flank;11
11410;Savage Bear Claw;11
11411;Large Bear Bone;11
11412;Nagmara's Vial;13
11413;Nagmara's Filled Vial;13
11414;Grizzled Mane;21
11415;Mixed Berries;21
11416;Delicate Ribcage;3
11417;Feathery Wing;11
11418;Hollow Wing Bone;6
11419;Mysterious Unhatched Egg;11
11420;Elegant Writing Tool;11
11422;Goblin Engineer's Renewal Gift;13
11423;Gnome Engineer's Renewal Gift;13
11424;Monster - Staff, Wooden Handle Spiral Head;1
11442;Stormwind Deputy Kit;1
11443;Deprecated Grim Guzzler Boar;1
11444;Grim Guzzler Boar;13
11445;Flute of the Ancients;13
11446;A Crumpled Up Note;19
11462;Discarded Knife;11
11463;Undelivered Parcel;11
11464;Marshal Windsor's Lost Information;19
11465;Marshal Windsor's Lost Information;19
11466;Raschal's Report;11
11467;Blackrock Medallion;13
11468;Dark Iron Fanny Pack;13
11469;Bloodband Bracers;11
11470;Tablet Transcript;13
11471;Fragile Sprite Darter Egg;11
11472;Silvermane Stalker Flank;11
11473;PX83-Enigmatron;1
11474;Sprite Darter Egg;11
11475;Wine-stained Cloak;13
11476;U'cha's Pelt;13
11477;White Ravasaur Claw;13
11478;Un'Goro Gorilla Pelt;13
11479;Un'Goro Stomper Pelt;13
11480;Un'Goro Thunderer Pelt;13
11482;Crystal Pylon User's Manual;13
11502;Loreskin Shoulders;11
11503;Blood Amber;13
11504;Piece of Threshadon Carcass;13
11505;Monster - Claw - Bear Offhand;1
11506;Monster - Claw Offhand;1
11507;Spotted Hyena Pelt;1
11508;Gamemaster's Slippers;1
11509;Ravasaur Pheromone Gland;13
11510;Lar'korwi's Head;13
11511;Cenarion Beacon;1
11512;Patch of Tainted Skin;13
11513;Tainted Vitriol;13
11514;Fel Creep;13
11515;Corrupted Soul Shard;13
11516;Cenarion Plant Salve;13
11522;Silver Totem of Aquementas;14
11542;Monster - Staff, Red Feathered;1
11562;Crystal Restore;13
11563;Crystal Force;13
11564;Crystal Ward;13
11565;Crystal Yield;13
11566;Crystal Charge;13
11567;Crystal Spire;13
11568;Torwa's Pouch;13
11569;Preserved Threshadon Meat;13
11570;Preserved Pheromone Mixture;13
11582;Fel Salve;1
11583;Cactus Apple;1
11584;Cactus Apple Surprise;1
11585;Monster - Shield, Engineer A01;1
11586;Monster - Shield, Engineer B01;1
11587;Monster - Shield, Engineer C01;1
11588;Monster - Staff, Jeweled D01 Green;1
11589;Monster - Shield, Orange Skull;1
11590;Mechanical Repair Kit;10
11591;Monster - Sword2H, Battlefield Destroyer;1
11602;Grim Guzzler Key;13
11603;Vilerend Slicer;13
11604;Dark Iron Plate;14
11605;Dark Iron Shoulders;14
11606;Dark Iron Mail;13
11607;Dark Iron Sunderer;13
11608;Dark Iron Pulverizer;13
11609;Altered Black Dragonflight Molt;13
11610;Plans: Dark Iron Pulverizer;13
11611;Plans: Dark Iron Sunderer;13
11612;Plans: Dark Iron Plate;14
11613;DEBUG Samophlange Manual Cover;2
11614;Plans: Dark Iron Mail;13
11615;Plans: Dark Iron Shoulders;14
11616;DEBUG Samophlange Manual Page;2
11617;Eridan's Supplies;14
11622;Lesser Arcanum of Rumination;13
11623;Spritecaster Cape;13
11624;Kentic Amice;13
11625;Enthralled Sphere;13
11626;Blackveil Cape;13
11627;Fleetfoot Greaves;13
11628;Houndmaster's Bow;13
11629;Houndmaster's Rifle;13
11630;Rockshard Pellets;13
11631;Stoneshell Guard;13
11632;Earthslag Shoulders;13
11633;Spiderfang Carapace;13
11634;Silkweb Gloves;13
11635;Hookfang Shanker;13
11642;Lesser Arcanum of Constitution;13
11643;Lesser Arcanum of Tenacity;13
11644;Lesser Arcanum of Resilience;13
11645;Lesser Arcanum of Voracity;13
11646;Lesser Arcanum of Voracity;13
11647;Lesser Arcanum of Voracity;13
11648;Lesser Arcanum of Voracity;13
11649;Lesser Arcanum of Voracity;13
11662;Ban'thok Sash;13
11663;[PH] Greater Arcane Amalgamation (MANA/FR);12
11664;[PH] Greater Arcane Amalgamation (HP/FR);12
11665;Ogreseer Fists;13
11666;[PH] Greater Arcane Amalgamation (AC/FR);12
11667;[PH] Greater Arcane Amalgamation (STR/FR);12
11668;Flute of Xavaric;13
11669;Naglering;13
11670;[PH] Greater Arcane Amalgamation (STA/FR);13
11671;[PH] Greater Arcane Amalgamation (AGI/FR);13
11672;[PH] Greater Arcane Amalgamation (SPI/FR);13
11673;[PH] Greater Arcane Amalgamation (INT/FR);13
11674;Jadefire Felbind;13
11675;Shadefiend Boots;13
11676;[PH] Legendary Arcane Amalgamation (Melee);12
11677;Graverot Cape;13
11678;Carapace of Anub'shiah;13
11679;Rubicund Armguards;13
11682;Eridan's Vial;13
11683;[PH] Legendary Arcane Amalgamation (Caster);1
11684;Ironfoe;13
11685;Splinthide Shoulders;13
11686;Girdle of Beastial Fury;13
11702;Grizzle's Skinner;13
11703;Stonewall Girdle;13
11722;Dregmetal Spaulders;13
11723;Goodsteel's Balanced Flameberge;12
11724;Overdue Package;12
11725;Solid Crystal Leg Shaft;12
11726;Savage Gladiator Chain;14
11727;Goodsteel Ledger;12
11728;Savage Gladiator Leggings;14
11729;Savage Gladiator Helm;14
11730;Savage Gladiator Grips;14
11731;Savage Gladiator Greaves;14
11732;Libram of Rumination;13
11733;Libram of Constitution;13
11734;Libram of Tenacity;13
11735;Ragefury Eyepatch;13
11736;Libram of Resilience;13
11737;Libram of Voracity;13
11742;Wayfarer's Knapsack;13
11743;Rockfist;12
11744;Bloodfist;13
11745;Fists of Phalanx;13
11746;Golem Skull Helm;13
11747;Flamestrider Robes;13
11748;Pyric Caduceus;13
11749;Searingscale Leggings;13
11750;Kindling Stave;13
11751;Burning Essence;13
11752;Black Blood of the Tormented;13
11753;Eye of Kajal;13
11754;Black Diamond;13
11755;Verek's Collar;13
11762;Monster - Axe, Hatchet Gold;1
11763;Monster - Axe, Hatchet Red;1
11764;Cinderhide Armsplints;13
11765;Pyremail Wristguards;13
11766;Flameweave Cuffs;13
11767;Emberplate Armguards;13
11768;Incendic Bracers;13
11782;Boreal Mantle;13
11783;Chillsteel Girdle;13
11784;Arbiter's Blade;13
11785;Rock Golem Bulwark;13
11786;Stone of the Earth;13
11787;Shalehusk Boots;13
11802;Lavacrest Leggings;13
11803;Force of Magma;13
11804;Spraggle's Canteen;13
11805;Rubidium Hammer;13
11807;Sash of the Burning Heart;13
11808;Circle of Flame;13
11809;Flame Wrath;13
11810;Force of Will;13
11811;Smoking Heart of the Mountain;13
11812;Cape of the Fire Salamander;13
11813;Formula: Smoking Heart of the Mountain;13
11814;Molten Fists;13
11815;Hand of Justice;13
11816;Angerforge's Battle Axe;13
11817;Lord General's Sword;13
11818;Grimesilt Outhouse Key;12
11819;Second Wind;13
11820;Royal Decorated Armor;13
11821;Warstrife Leggings;13
11822;Omnicast Boots;13
11823;Luminary Kilt;13
11824;Cyclopean Band;13
11825;Pet Bombling;13
11826;Lil' Smoky;13
11827;Schematic: Lil' Smoky;13
11828;Schematic: Pet Bombling;13
11829;Un'Goro Ash;13
11830;Webbed Diemetradon Scale;13
11831;Webbed Pterrordax Scale;13
11832;Burst of Knowledge;13
11833;Gorishi Queen Lure;13
11834;Super Sticky Tar;13
11835;Gorishi Queen Brain;13
11837;Gorishi Scent Gland;13
11838;Monster - Trident, Flame Wrath;1
11839;Chief Architect's Monocle;13
11840;Master Builder's Shirt;13
11841;Senior Designer's Pantaloons;13
11842;Lead Surveyor's Mantle;13
11843;Bank Voucher;13
11844;Pestlezugg's Un'Goro Report;13
11845;Handmade Leather Bag;1
11846;Wizbang's Special Brew;2
11847;Battered Cloak;1
11848;Flax Belt;1
11849;Rustmetal Bracers;1
11850;Short Duskbat Cape;1
11851;Scavenger Tunic;1
11852;Roamer's Leggings;1
11853;Rambling Boots;2
11854;Samophlange Screwdriver;2
11855;Tork Wrench;2
11856;Ceremonial Elven Blade;11
11857;Sanctimonial Rod;11
11858;Battlehard Cape;11
11859;Jademoon Orb;11
11860;Charged Lightning Rod;12
11861;Girdle of Reprisal;12
11862;White Bone Band;13
11863;White Bone Shredder;13
11864;White Bone Spear;13
11865;Rancor Boots;13
11866;Nagmara's Whipping Belt;13
11867;Maddening Gauntlets;13
11868;Choking Band;13
11869;Sha'ni's Ring;13
11870;Oblivion Orb;13
11871;Snarkshaw Spaulders;13
11872;Eschewal Greaves;13
11873;Ethereal Mist Cape;13
11874;Clouddrift Mantle;13
11875;Breezecloud Bracers;13
11876;Plainstalker Tunic;13
11882;Outrider Leggings;13
11883;A Dingy Fanny Pack;13
11884;Moonlit Amice;10
11885;Shadowforge Torch;13
11886;Urgent Message;5
11887;Cenarion Circle Cache;14
11888;Quintis' Research Gloves;14
11889;Bark Iron Pauldrons;14
11902;Linken's Sword of Mastery;14
11903;Cat Carrier (Corrupted Kitten);1
11904;Spirit of Aquementas;14
11905;Linken's Boomerang;14
11906;Beastsmasher;13
11907;Beastslayer;13
11908;Archaeologist's Quarry Boots;13
11909;Excavator's Utility Belt;13
11910;Bejeweled Legguards;13
11911;Treetop Leggings;13
11912;Package of Empty Ooze Containers;13
11913;Clayridge Helm;13
11914;Empty Cursed Ooze Jar;13
11915;Shizzle's Drizzle Blocker;13
11916;Shizzle's Muzzle;13
11917;Shizzle's Nozzle Wiper;13
11918;Grotslab Gloves;13
11919;Cragplate Greaves;13
11920;Wraith Scythe;13
11921;Impervious Giant;13
11922;Blood-etched Blade;13
11923;The Hammer of Grace;13
11924;Robes of the Royal Crown;13
11925;Ghostshroud;13
11926;Deathdealer Breastplate;13
11927;Legplates of the Eternal Guardian;13
11928;Thaurissan's Royal Scepter;13
11929;Haunting Specter Leggings;13
11930;The Emperor's New Cape;13
11931;Dreadforge Retaliator;13
11932;Guiding Stave of Wisdom;13
11933;Imperial Jewel;13
11934;Emperor's Seal;13
11935;Magmus Stone;13
11936;Relic Hunter Belt;3
11937;Fat Sack of Coins;13
11938;Sack of Gems;13
11939;Shiny Bracelet;13
11940;Sparkly Necklace;13
11941;False Documents;13
11942;Legal Documents;13
11943;Deed to Thandol Span;13
11944;Dark Iron Baby Booties;13
11945;Dark Iron Ring;13
11946;Fire Opal Necklace;13
11947;Filled Cursed Ooze Jar;13
11948;Empty Tainted Ooze Jar;13
11949;Filled Tainted Ooze Jar;13
11950;Windblossom Berries;13
11951;Whipper Root Tuber;13
11952;Night Dragon's Breath;13
11953;Empty Pure Sample Jar;13
11954;Filled Pure Sample Jar;13
11955;Bag of Empty Ooze Containers;13
11962;Manacle Cuffs;13
11963;Penance Spaulders;13
11964;Swiftstrike Cudgel;13
11965;Quartz Ring;2
11966;Small Sack of Coins;13
11967;Zircon Band;2
11968;Amber Hoop;8
11969;Jacinth Circle;8
11970;Spinel Ring;8
11971;Amethyst Band;9
11972;Carnelian Loop;9
11973;Hematite Link;10
11974;Aquamarine Ring;11
11975;Topaz Ring;11
11976;Sardonyx Knuckle;12
11977;Serpentine Loop;12
11978;Jasper Link;13
11979;Peridot Circle;14
11980;Opal Ring;14
11981;Lead Band;2
11982;Viridian Band;2
11983;Chrome Ring;8
11984;Cobalt Ring;8
11985;Cerulean Ring;8
11986;Thallium Hoop;9
11987;Iridium Circle;10
11988;Tellurium Band;11
11989;Vanadium Loop;12
11990;Selenium Loop;12
11991;Quicksilver Ring;13
11992;Vermilion Band;14
11993;Clay Ring;2
11994;Coral Band;2
11995;Ivory Band;8
11996;Basalt Ring;8
11997;Greenstone Circle;9
11998;Jet Loop;10
11999;Lodestone Hoop;11
12000;Limb Cleaver;13
12001;Onyx Ring;11
12002;Marble Circle;12
12003;Dark Dwarven Lager;13
12004;Obsidian Band;13
12005;Granite Ring;14
12006;Meadow Ring;2
12007;Prairie Ring;2
12008;Savannah Ring;8
12009;Tundra Ring;8
12010;Fen Ring;9
12011;Forest Hoop;10
12012;Marsh Ring;10
12013;Desert Ring;11
12014;Arctic Ring;12
12015;Swamp Ring;13
12016;Jungle Ring;14
12017;Prismatic Band;14
12018;Conservator Helm;19
12019;Cerulean Talisman;8
12020;Thallium Choker;9
12021;Shieldplate Sabatons;19
12022;Iridium Chain;10
12023;Tellurium Necklace;10
12024;Vanadium Talisman;11
12025;Selenium Chain;12
12026;Quicksilver Pendant;13
12027;Vermilion Necklace;14
12028;Basalt Necklace;8
12029;Greenstone Talisman;8
12030;Jet Chain;9
12031;Lodestone Necklace;10
12032;Onyx Choker;11
12033;Thaurissan Family Jewels;13
12034;Marble Necklace;12
12035;Obsidian Pendant;13
12036;Granite Necklace;14
12037;Mystery Meat;11
12038;Lagrave's Seal;13
12039;Tundra Necklace;8
12040;Forest Pendant;9
12041;Windshear Leggings;19
12042;Marsh Chain;10
12043;Desert Choker;11
12044;Arctic Pendant;12
12045;Swamp Pendant;13
12046;Jungle Necklace;13
12047;Spectral Necklace;8
12048;Prismatic Pendant;14
12049;Splintsteel Armor;13
12050;Hazecover Boots;13
12051;Brazen Gauntlets;13
12052;Ring of the Moon;2
12053;Volcanic Rock Ring;2
12054;Demon Band;2
12055;Stardust Band;12
12056;Ring of the Heavens;13
12057;Dragonscale Band;13
12058;Demonic Bone Ring;14
12059;Conqueror's Medallion;13
12060;Shindrell's Note;10
12061;Blade of Reckoning;19
12062;Skilled Fighting Blade;19
12063;Monster - Trident, Wicked;1
12064;Gamemaster Hood;1
12065;Ward of the Elements;19
12066;Shaleskin Cape;13
12082;Wyrmhide Spaulders;13
12083;Valconian Sash;13
12102;Ring of the Aristocrat;13
12103;Star of Mystaria;14
12104;Brindlethorn Tunic;14
12105;Pridemail Leggings;14
12106;Boulderskin Breastplate;14
12107;Whispersilk Leggings;14
12108;Basaltscale Armor;13
12109;Azure Moon Amice;13
12110;Raincaster Drape;13
12111;Lavaplate Gauntlets;13
12112;Crypt Demon Bracers;13
12113;Sunborne Cape;13
12114;Nightfall Gloves;13
12115;Stalwart Clutch;13
12122;Kum'isha's Junk;12
12142;Monster - Sword, Thick/Fat Blade;1
12143;Dragonspine Key;1
12144;Eggscilloscope;17
12162;Plans: Hardened Iron Shortsword;9
12163;Plans: Moonsteel Broadsword;10
12164;Plans: Massive Iron Axe;10
12182;Monster - Staff of Jordan;1
12183;Monster - Mace, Thrall's Hammer;1
12184;Raptor Flesh;11
12185;Bloodsail Admiral's Hat;13
12186;Drakefire Amulet (OLD) (UNUSED);1
12187;Test Defense Chest;13
12188;Test Armor Chest;13
12189;Test Strength Chest;13
12190;Dreamless Sleep Potion;14
12191;Silver Dawning's Lockbox;10
12192;Mist Veil's Lockbox;10
12202;Tiger Meat;11
12203;Red Wolf Meat;11
12204;Heavy Kodo Meat;12
12205;White Spider Meat;10
12206;Tender Crab Meat;13
12207;Giant Egg;13
12208;Tender Wolf Meat;10
12209;Lean Wolf Steak;20
12210;Roast Raptor;11
12211;Spiced Wolf Ribs;3
12212;Jungle Stew;11
12213;Carrion Surprise;11
12214;Mystery Stew;11
12215;Heavy Kodo Stew;12
12216;Spiced Chili Crab;13
12217;Dragonbreath Chili;12
12218;Monster Omelet;13
12219;Unadorned Seal of Ascension;17
12220;Intact Elemental Bracer;13
12221;Blump Family Fishing Pole;1
12222;Blump Family Fishing Hat;13
12223;Meaty Bat Wing;6
12224;Crispy Bat Wing;6
12225;Blump Family Fishing Pole;13
12226;Recipe: Crispy Bat Wing;6
12227;Recipe: Lean Wolf Steak;20
12228;Recipe: Roast Raptor;11
12229;Recipe: Hot Wolf Ribs;11
12230;Felwood Slime Sample;13
12231;Recipe: Jungle Stew;11
12232;Recipe: Carrion Surprise;11
12233;Recipe: Mystery Stew;11
12234;Corrupted Felwood Sample;13
12235;Un'Goro Slime Sample;13
12236;Pure Un'Goro Sample;13
12237;Fine Crab Chunks;2
12238;Darkshore Grouper;6
12239;Recipe: Dragonbreath Chili;12
12240;Recipe: Heavy Kodo Stew;12
12241;Collected Dragon Egg;17
12242;Sea Creature Bones;2
12243;Smoldering Claw;14
12244;Test Agility Chest;13
12245;Test Spirit Chest;13
12246;test thing;12
12247;Broad Bladed Knife;8
12248;Daring Dirk;10
12249;Merciless Axe;8
12250;Midnight Axe;10
12251;Big Stick;10
12252;Staff of Protection;11
12253;Brilliant Red Cloak;10
12254;Well Oiled Cloak;10
12255;Pale Leggings;14
12256;Cindercloth Leggings;14
12257;Heavy Notched Belt;10
12258;Serpent Clasp Belt;10
12259;Glinting Steel Dagger;13
12260;Searing Golden Blade;13
12261;Plans: Searing Golden Blade;13
12262;Empty Worg Pup Cage;1
12263;Caged Worg Pup;14
12264;Worg Carrier;14
12282;Worn Battleaxe;1
12283;Broodling Essence;17
12284;Draco-Incarcinatrix 900;17
12285;Monster - Axe, 2H Rev. Bearded Single Bladed - Red;1
12286;Eggscilloscope Prototype;17
12287;Collectronic Module;17
12288;Encased Corrupt Ooze;13
12289;Sea Turtle Remains;2
12290;Monster - Axe, Horde Badass Copper 01;1
12291;Merged Ooze Sample;13
12292;Strangely Marked Box;2
12293;Fine Gold Thread;18
12294;Monster - Axe, 2H Horde Green War Axe;1
12295;Leggings of the People's Militia;14
12296;Spark of the People's Militia;14
12297;Monster - Sword, Horde Jagged Brown;1
12298;Monster - Dagger, Dark Pronged;1
12299;Netted Gloves;14
12300;Orb of Draconic Energy;17
12301;Bamboo Cage Key;11
12302;Reins of the Frostsaber;14
12303;Reins of the Nightsaber;14
12304;Monster - Sword, Horde Broad Pointed;14
12322;Monster - Staff, Green Feathered;1
12323;Unforged Seal of Ascension;17
12324;Forged Seal of Ascension;17
12325;Reins of the Primal Leopard;11
12326;Reins of the Tawny Sabercat;11
12327;Reins of the Golden Sabercat;11
12328;Monster - Staff, 3 Piece Taped Staff Green;1
12329;Monster - Staff, Crooked Green;1
12330;Horn of the Red Wolf;14
12331;Monster - Sword2H, Horde Massive Green;14
12332;Monster - Dagger, Green Pronged;1
12333;Monster - Polearm, Horde;14
12334;Frostmaul Shards;14
12335;Gemstone of Smolderthorn;17
12336;Gemstone of Spirestone;17
12337;Gemstone of Bloodaxe;17
12338;Monster - Polearm, Rend Blackhand;1
12339;Vaelan's Gift;17
12341;Blackwood Fruit Sample;3
12342;Blackwood Grain Sample;3
12343;Blackwood Nut Sample;3
12344;Seal of Ascension;17
12345;Bijou's Belongings;17
12346;Empty Cleansing Bowl;3
12347;Filled Cleansing Bowl;3
12348;Monster - Axe, Horde Badass Copper 01 (Special1H);1
12349;Cliffspring River Sample;3
12350;Empty Sampling Tube;3
12351;Horn of the Arctic Wolf;14
12352;Doomrigger's Clasp;17
12353;White Stallion Bridle;14
12354;Palomino Bridle;14
12355;Talisman of Corruption;3
12356;Highperch Wyvern Egg;9
12358;Darkstone Tablet;17
12359;Thorium Bar;14
12360;Arcanite Bar;14
12361;Blue Sapphire;14
12363;Arcane Crystal;14
12364;Huge Emerald;14
12365;Dense Stone;14
12366;Thick Yeti Fur;14
12367;Pristine Yeti Horn;14
12368;Dawn's Gambit;17
12369;Scepter of Vectus;1
12382;Key to the City;14
12383;Moontouched Feather;14
12384;Cache of Mau'ari;14
12385;test;1
12400;The Judge's Gavel;12
12402;Ancient Egg;15
12403;Monster - Polearm, Black;1
12404;Dense Sharpening Stone;14
12405;Thorium Armor;14
12406;Thorium Belt;14
12407;Thorium Shoulders;12
12408;Thorium Bracers;14
12409;Thorium Boots;14
12410;Thorium Helm;14
12411;Third Mosh'aru Tablet;15
12412;Fourth Mosh'aru Tablet;15
12413;Thorium Leggings;13
12414;Thorium Leggings;14
12415;Radiant Breastplate;14
12416;Radiant Belt;14
12417;Radiant Circlet;14
12418;Radiant Gloves;14
12419;Radiant Boots;14
12420;Radiant Leggings;14
12421;Monster - Staff, White Jeweled;5
12422;Imperial Plate Chest;14
12423;Imperial Plate Helmet;14
12424;Imperial Plate Belt;14
12425;Imperial Plate Bracers;14
12426;Imperial Plate Boots;14
12427;Imperial Plate Helm;14
12428;Imperial Plate Shoulders;14
12429;Imperial Plate Leggings;14
12430;Frostsaber E'ko;14
12431;Winterfall E'ko;14
12432;Shardtooth E'ko;14
12433;Wildkin E'ko;14
12434;Chillwind E'ko;14
12435;Ice Thistle E'ko;14
12436;Frostmaul E'ko;14
12437;Ridgewell's Crate;17
12438;Tinkee's Letter;17
12440;Magic Knucklebone (DND);1
12442;Charm Pouch (DND);1
12443;Knucklebone Pouch (DND);1
12444;Uncracked Chillwind Horn;17
12445;Felnok's Package;17
12450;Juju Flurry;14
12451;Juju Power;14
12452;Monster - Shield, Horde A02 Steel;1
12453;Monster - Shield, Horde A03 Triangle;1
12454;Monster - Shield, Horde B01 Brown;1
12455;Juju Ember;14
12456;Monster - Shield, Horde B02 Brown;1
12457;Juju Chill;14
12458;Juju Guile;14
12459;Juju Escape;14
12460;Juju Might;14
12461;Monster - Axe, 2H Horde Brown Tombstone;1
12462;Embrace of the Wind Serpent;12
12463;Drakefang Butcher;14
12464;Bloodfire Talons;14
12465;Nightfall Drape;14
12466;Dawnspire Cord;14
